image_name,tweet_translation,sms_translation,sms_language,topic_label
ENsHIXqU4AMHwSG.jpg,"@Paytmcare Ihv got SMS from  similar wards like paytm. someone using yr popolar name for money related fraud.
Aware paytm customer from such SMS. https://t.co/MjIYV8w5O3",Dear Pyatm Customer your Pyatm KYC has been Suspended.pyatm Office PH 9971559199 Immediately.call your account will block within 24hrs .,en,scam-account alarm
EnxJZRAVcAAGx2-.jpg,Dear @att do you think you can do something about this kind of phishing by SMS? Or nah? https://t.co/g9OPRObYZj,Your Netflix account will be locked because your payment was declined qvo5j.com/VYOCGL2SUT,en,phishing-account alarm
ElewPYcVcAATv1g.jpg,"@aduanBRTI mean, every day I get sms, how can I be safe from Spam like this? https://t.co/GAKfrZTOZB","4YO G4BUN6 !!! PRO6R4M 1NV35T4S1 600rb GET 7jt 1jt GET 15jt 1,5jt GET 32jt 2jt GET 40jt 4jt GET 80jt 5jt GET 95jt Info klik : www.recoverydana 98.com",en,spam-promo
D3V7SxwV4AAsnEj.jpg,Please help @aduanBRTI SMS Spam Annoying scam https://t.co/grOwj1L7F6,"Dear Customer, Your Number is Chosen Get the 2nd prize of IDR 200 million from PT. LAZADA WINNING PIN: 77M2477 Complete info Click / visit official Bit.ly/lazada499",id,scam-prize
Eh4CxFRU0AAwST7.jpg,"Even though this is a new SIM number, you know. Have never registered to a social media service or the like that requires inputting a cellphone number. Deliberately to test whether you still get SMS spam like this. The first 3 months were quiet. But lately there&#39;s been a lot of spam like this. Seriously... https://t.co/RX0t8dhtH5","Your CIM CARD is Official M - get Rp. 100,000,000 , Pin Code ( c27d4k1 ) info click : s.id/undian-99",id,scam-prize
En9yivLUUAAdTJZ.jpg,"I strongly suppose this SCAM SMS message is due to the leakage of my personal information from @Ledger .

Scammers know not only my name and phone number, they know I'm using Ledger hardware wallet. https://t.co/6VxVxb96C8","My name Withdrawal request from new Device , ( IP Russia , Moscow ) . View , Edit or Cancel : ledger.com-device.id ■ .app / / activity",en,scam-account alarm
EZV3u8vVAAACUse.jpg,@Paytmcare received fraud sms regarding paytm kyc as stated in below pic request you to report about it https://t.co/7kB9K35aSj,Dear PAYTM customer your KYC has been suspended . To Verified PAYTM KYC call 8389901867 immediately . Your account will be blocked within 24 hours,en,scam-account alarm
EhYHu-BU8AAioKc.png,"Siyaaal! Even though I already used a spam filter, he tricked me using SMS alay a combination of letters and numbers. Send 2 bucks, do you think it&#39;s yakult or do I drink two. If only I could send a plague via SMS, I&#39;ll reply too. https://t.co/hCyk6MvR1D",Assalamualaikum Mr. / Ms. PLEASE Sorry if it bothers you if you need MOD4L US4H4 ETC BUNG4 2 % per year Starting from 5 million to 500 million Please Chat &quot; WA : 083-180-657-444 Text message 1:49 PM,id,spam-loan
DvD2urXXgAAdUPV.jpg,Now it&#39;s trying to #phishing by sms 🤔🤔🤔🤔🤔🖕🖕🖕🖕🖕🖕 # stoparnaque https://t.co/HFbPQYf4nx,Free Mobile reminds you of the regularization of your bill. Please complete the following procedure. click :: http://cutt.us/ EwWMp Customer ID: # JWNOYA5V,fr,phishing-financial
EHUI3pDWwAEY3t7.jpg,@LEVIS I'm happy that your store has opened but spamming me everyday with multiple SMS won't make me run to your store. Please stop the #spam. https://t.co/5CofyRLbCz,"Your favorite Levi's store in Select City Walk Mall , Saket is NOW OPEN in an all new avatar ! Get exclusive customized Levi's trucker jackets and jeans at Tailorshop . T & C To opt out call +919986452499 .  Celebrate Diwali with Levi's . Get an ANTI THEFT BACKPACK on purchase of Levi's apparel worth Rs.7999 or a DUFFLE BAG ON purchase of Levi's apparel worth Rs . 13999 , absolutely FREE . Also , get an assured GV worth Rs.500 on all purchases . T & C To opt out call +919986452499 .",en,spam-promo
EnZ-gsPVoAE2Rlp.jpg,"@KotakBankLtd  Looks like phishing  sms using kotak identity, please verify and take action. These fraudulent attempt to obtain sensitive information. https://t.co/SCwvvcDkME",Dear customer your KOT.K MHINDRA BANK A / c will be close . Please complete your verification . Please click on this link https://bit.ly/2UQEDE4,en,phishing-account alarm
EsybC10VcAss3Ti.jpg,"Wow, why today is the NSP promo sms spam tilkumsil https://t.co/mvXmg9Hxcl",NSP PROMO Rp 0 / 7hrs ! bls SMS type YES to subscribe to NSP Kala Cinta Teasing NOAH. Info : tsel.me/nsp . CS : 188,id,spam-promo
EyHYGgLVcAYgkCC.jpg,"The modus operandi varies; claiming to be from a lottery program, offering money loans, pesugihan services, claiming to be foreign (Malaysian) people who moved to Indonesia and many more. @aduankonten &amp; @kemkominfo should be able to record all the numbers used to blast SMS spam like this. https://t.co/C8lf5CZ9EU",PRIZES AT THE END OF THE YEAR Congratulations to you for winning a prize with a PIN: ( LZD4389 ) Please verify your PIN at bit.ly/hadiatahunan47 hub = 085244848847,id,scam-prize
EXtecfcU0AM0all.jpg,@aduanBRTI @ojkindonesia @kemkominfo Please processed according to the provisions for sending sms #spam #pemfundan (attached) sent to No. @simPATI I was on the date. 11 May 2020 from No. 6285283198961. Thank you #RegistrasiKartuPraharga #KeamananDataPerbadi https://t.co/n4kveUaWEt,We Offer Online-Based Business Capital With Low Interest. Free WhatsApp Chat INFO :: 082216493198,id,spam-loan
DZtDydfVQAAWik9.jpg,Interesting Malaysian election related SMS spam. How’d I end up on this list @SKMM_MCMC ? https://t.co/gmovbXCsLB,RM0.00: Vanakkam. Are you looking for the truth? Tired of election time lies? Get permission here: www.thenijam.com,ms,spam-vote
EpWIRy_XUAICDWK.png,Phishing SMS received. Poke around a bit. Problem solved. https://t.co/0EQC9yzoyw,BNPPARIBAS : Your easybanking login expires today . Log in to extend your access and prevent blocking: https://bnp.leren-registratie-be.com,nl,phishing-account alarm
EDtBFADUEAEq48q.jpg,"@BlrCityPolice @PIBHomeAffairs @CPBlr @Airtel_Presence @Cybercellindia 
Possible ongoing IT fraud.. received few sms which are clearly attempt to fraud. Request you to please look in to it. https://t.co/mqQzIbc6ep","Your pension Rs . 70,000 can be approved under Yojna . Click Here https://wow.link/eP6",en,scam-financial
EOukh24U4AAP3Sn.jpg,Please follow up this spam sms @aduanBRTI https://t.co/8AhPREGQvb,"tia, yesterday saw you crossing the road, look at this photo chat-v.com/s/9htv|4",id,spam-other
ETIxfF_WkAABSfF.jpg,"@Raymond_lopen @bunq I just happened to receive a phissing SMS from &#39;tax authorities&#39;! Fortunately, ideal payment is no longer possible via that website. Was about the same amount. #phishing #tax authorities #bunq Hope that @bunq can quickly block the account and file a declaration. https://t.co/lNz0yTFAch","( Tax Authorities ) : Your outstanding debt with reference BD199768 has not yet been paid after several reminders . On March 16, 2020, the bailiff will proceed with an enforceable attachment. You can prevent this by immediately paying your outstanding debt via http://bit.do/BD199768",nl,scam-tax
Eo0pHlmW4AcpccN.jpg,"unbelievable! In the past it was only by mail, but now also more and more by text! #phishing #fraud @argenta @Police_Rupel https://t.co/LkpOBpg99w","[ ARGENTA ] Your app was logged in on ( 09/12/2020 21:11 ) from an unusual location . If you are not, verify via: https://arghome-environment.info",nl,phishing-account alarm
EImtmbyU0AIDj1G.png,@riteshagar @oyorooms the number times you've said that you've removed me from your SMS list is insane. I still keep getting it. Time to spam back. #OyoSpam https://t.co/n4lUzRHHw2,"OYO LIFE Diwali Dhamaka ! RENT FREE OCTOBER !! Book using code OCTFREE , move - in between 15-27 Oct to stay free for rest of month . Visit : bit.ly/2mviRZ7 T & C apply",en,spam-promo
EPRCz4LUcAEoGqF.jpg,"Another another When will SMS spam automatically come from @Telkomsel No need to register for SMS block packages etc. It feels right to sing Bang, who&#39;s SMS is this, Bro, why is the message offering money??? https://t.co/xBM7NuOE5j",We offer sharia-based ONLINE loans from 3 million to 250 million interest 0 % info WA 081563916347,id,spam-loan
D5JE_kTUwAAGthf.jpg,@tatatrusts @RNTata2000 @TataCompanies @TataPower below is the SMS I received and link which gives me a opening in Tata Company.... I know this is fraud but how can come one registered on TATAHR send people message... Pls have the needful done... https://t.co/BHT5ex0lnF,URGENT CALL - 7300640719 You are short - listed by Company . You will come to Company . Please Download LETTER by Link - WWW . 6565464545.blogspot.com,en,scam-other
EW6nzPdUMAI4Csa.jpg,"@IndianCERT Received SMS and it looks like fraud, possibly many people would have received this and your team can stop them by taking some action. Could you please look into this? #Fraud #SMSFraud #FraudAwareness https://t.co/W7li6SmBMq","Dear Customer , Your P - team K - Y - C has been Suspended . call us 7866893582 immediately . Your account will blocked within 24 hrs . Thank you .",en,scam-account alarm
EAOjA2QXoAAC5K2.jpg,PF'S SPAM SMS CAMPAIGN TO THE ZAMBIAN PUBLIC https://t.co/F3qTr7deDp https://t.co/UKjRsy0kEg,We have the responsibility of developing our nation ; Let us all contribute to the betterment of our country . Airtel 17:14,en,spam-vote
D__vGmpXsAIPpJR.jpg,"@etisalat @dutweets +971 56 949 0280

These person was trying phishing attack, he even sent me sms messge spoofing emirates ID. Please put these unscrupulous people where they should belong https://t.co/Rd6z6RfDet","Dear customer , your application number 800 the name of  o - been verified . The issuance of the identity card is under process , for more information please visit www.ica.ae",en,scam-other
EvBtunUVcAYd5Hv.jpg,@RappiMexico have been constantly arriving SMS messages with supposed promotions where they give away $ 220.00. This surely is FRAUD AND PHISHING. 🚨🚨 They must notify their users in their application. Https://t.co/elOTOft91O,"Rappi: Today and just for today, you have $ 220 to order everything you see in the app. Go ahead and order now. T &amp; C apply https: // r appi.app.link/ rc",es,spam-promo
EZodmxmXgAEa6Y9.jpg,"@BSNLCorporate 
@TRAI 

Dear Sir/Ma'am, 
     I am receiving two spam SMS daily from BSNL which is very annoying. 

I don't even use BSNL.

Below is the picture of the spam SMS.

Kindly stop it, this is non-sense❗❗❗❗ https://t.co/Pwxjn1EzkR",BSNL has installed Quality Telecom Network in the country & now focusing on improving it .,en,spam-other
DcYF4aZX0AEGNc3.jpg,Dear @MovistarChile @AyudaMovistarCL even when they fill me with spam by sms .... I have more .... https://t.co/3BGFSIC0Nf,WHATSAPP Miguel Valderrama a companion who lives there Hey your GAMER! April thousand games! now My Play and Participate for PS4 + FIFA 18! but Bases in http://goo.gl/hCNafa,es,spam-promo
EoRXRgGXEAY1FyF.jpg,"@PDI_CHILE @santanderchile @Carabdechile @biobio @Cooperativa @ T13 SMS message with Phishing to carry out scams, what is the conduit to report? https://t.co/0b4qRwoRVt","SANTANDER: Your Super Password is blocked for security reasons. To activate it, you must enter here: https: //banksantaandermovil.app?sms= santander",es,phishing-account alarm
EO0ezUnU8AUg8AT.jpg,Attempted fraud @Paytm from BP-PTMKYC! @DelhiPolice @TRAI These fraudsters are using this bulk SMS service. I need to see action against them asap. https://t.co/OWGlSQau1T,Dear paytm customer your paytm kyc has expired contact customer care No - 6291555763 immediately . Your account will block within 24 hr.thank you paytm team,en,scam-account alarm
ATa6QOHiWC_tseuL.jpg,"Another sms #ScamAlert  #scam. Looks like a genuine #royalmail text but isn’t, and you can see this if you press and hold the link to view it. https://t.co/WM6idhWfCK","Your parcel is being held at our depot due to an unpaid £ 2.70 shipping fee .  Please pay the fees before Saturday , 06 February 2021 otherwise the parcel will be returned to sender .  https://royalmail.co/ schedule - delivery / ? GV666230065GB",en,scam-delivery
EsbU-ltXAAAiWTI.jpg,"Beware of Sms Phishing in this case simulating the tracking of a DHL package, to try to steal your data! @baquerator @Hardcorcon @ anaesteban75 @ crispy7612 @PoliciaAlcorcon https://t.co/a9EBMw8z8L","DHL: Your package is arriving, track it here https://cutt.ly / cjGJOtF",es,scam-delivery
EGzNSEoUUAAPsWT.jpg,@aduanBRTI request that the following number is blocked because it often sends spam sms https://t.co/bIwA8yXSsx,"NEEDED FUNDS !!! Fast processing, Secure, Sharia-based online, without usury, by the ksp Nasari group, offers loans of -9 million to - 500 million WHATSSap 085231159727",id,spam-loan
EaipvT0XQAIOUEw.jpg,"@Elysee, I just received this spam by SMS with the contact name E.Macron. The number behind this contact which looks like impersonation is 3622766 https://t.co/5o8JaT4e0f",I decided to reopen almost all non-Parisian bistros as of today. Book from this noon on www.pasparisiens.fr (free valet parking) Stop 36184,fr,spam-promo
EhF6BhpWsAE2p8a.jpg,I got 2 rather strange messages. I suspect it&#39;s spam. Do expect a package but have never experienced that it was sent by SMS or that I had to pay shipping costs first. Anyone have an idea? @PostNL #dtv #spam https://t.co/i4uxhHCchT,Your parcel has just arrived at the sorting center . click on the link to track your package : http : // bit .ly / shipment - completion In order to receive your package it is important to pay the shipping costs .,nl,scam-delivery
EwF4jDYWEAA8TKV.jpg,How sad are the #phishing of the package delivery! It is already the third one that reaches me. EYE! Do not sting! https://t.co/rpDGKkFVoC,"Hello BORJA ADSUARA, your shipment was delivered on 10 / 03-2021 at the delivery point. See where you can pick up your package here: http: // ask comma.com/url/? gha2mwejg53",es,phishing-delivery
EmDDoI9XIAIo3s7.jpg,"A SL resident sent us the screenshot below of a phishing scam purporting to be a #Coronavirus update. The Scottish Government have a SMS update service for people shielding but you have to sign up. If you get this text, delete it #ScamShare #ScamAware https://t.co/zGLcvSJhvR",Important Coronavirus update in your area http://bitlynow.com/ MTM1MTAyNg,en,scam-covid
DTvVI_7U0AEVN3c.jpg,@Uber_Mumbai why I’m getting all drivers referral SMS? Kindly stop sending me spam messages. https://t.co/e798y0HCdp,"Is hafte , yaani ki 15th se 21st January ke beech , Uber de raha hai SPECIAL REFERRAL INCENTIVES un drivers ko jinki khudki gaadi nahi hai . Is hafte, agar aap 1 se zyada logon ko refer karke unse pehli trip karwate hain, toh aapko milega 1 gm gold coin, woh bhi sadharan incentive ke upar. Sadharan Incentive jaane ke liye :",hi,spam-other
EbQrS-eWAAIlGzZ.jpg,Scammers also lurking in #HLMRMeer! Be alert and don&#39;t be tempted to act via WhatsApp or SMS! #fraud #phishing #report via: https://t.co/r9QmsnenrS https://t.co/mrda3Ia3b5,"Ma&#39;am , a lawsuit has been filed against you . The police are already on their way because you have already been located .",nl,scam-other
EzldQC2WYAMl18g.jpg,@mossos @caixabank_cat I received an SMS this morning that a) is of unknown origin and b) has a masked link with https://t.co/tbnQnPpQSJ (which points to a Romanian domain) #sms #phishing #suplantacioidentitat What more should i do? https://t.co/TVf6dNYBJk,"CaixaBank: We regret to inform you that your account has been deactivated, for your security we ask you to complete the following verification: https://bit.ly/3n7udom",es,phishing-account alarm
